X0, Y0, X5, Y5, X10, Y10, X15, Y15, X20, Y20, X25, Y25, X30, Y30, X35, Y35, X40, Y40, X45, Y45, X50, Y50, X55, Y55, X60, Y60, X65, Y65, X70, Y70, X75, Y75, X80, Y80, X85, Y85, X90, Y90, X95, Y95, X100, Y100, Symbol
2.512523,0.4399328,2.512523,0.4399328,2.630193,0.144372,1.646964,-0.8120341,0.6818037,-1.247728,-0.06677341,-1.549845,-0.06677341,-1.549845,-0.5885048,-1.500078,-1.787406,-0.9849162,-2.27396,-0.5215859,-2.469066,-0.1030269,-2.394719,0.2754416,-1.616529,1.244286,-1.319583,1.556936,-0.5624495,1.923047,0.206728,2.116187,0.206728,2.116187,2.002812,2.247072,2.639931,1.852862,2.954278,1.644619,3.183218,0.01726341,1
2.968298,0.03448629,2.968298,0.03448629,2.866354,0.175683,2.474236,-0.1572633,2.066751,-0.5769143,0.5921803,-1.371472,0.5153589,-1.778042,0.5153589,-1.778042,-1.234785,-1.05966,-2.368041,-0.2536969,-2.368041,-0.2536969,-2.309047,0.5701919,-1.679669,1.465192,-1.317649,1.818833,-0.7121572,2.021533,-0.009500504,2.044318,1.467706,1.788212,1.950957,1.508301,2.439893,0.6946692,2.567746,-0.3784919,2.422191,-1.639243,1
1.793708,0.4225869,1.625154,0.3289633,1.179336,0.01187611,-0.04598427,-0.5378175,-0.5906878,-0.8536706,-1.671676,-0.9148502,-2.468377,-0.5224342,-2.813713,-0.3348422,-3.259164,0.1146441,-3.197872,0.7907343,-3.07986,1.272687,-2.841408,1.667846,-2.478319,2.091672,-1.317902,2.480564,-0.03903675,2.449378,0.3446312,2.375779,0.8755112,2.20112,1.569186,1.413946,1.569186,1.413946,1.75155,0.5687127,1.772614,-1.049225,1
0.7088871,-1.711868,0.3567944,-1.687777,-0.5703735,-1.805941,-1.214985,-1.71704,-1.887744,-1.484247,-2.70843,-0.7235498,-2.791704,-0.322598,-2.425838,0.07010126,-2.089675,0.9275169,-1.820166,1.430451,-1.103417,2.176014,-1.103417,2.176014,0.2381105,2.571994,0.8352547,2.629485,1.247724,2.355824,1.92155,1.739904,2.140205,1.28006,2.13595,1.019776,2.101601,0.3283124,2.304868,-0.7451315,2.188262,-1.61849,1
1.69346,0.7920675,1.765892,0.7417803,1.518308,0.4367447,1.242455,0.118917,0.752964,-0.267436,0.07429218,-0.5344515,-0.4028282,-0.7205868,-1.415315,-0.8122382,-1.756933,-0.5507903,-2.115783,-0.05945349,-2.049063,0.8685141,-1.741623,1.320766,-1.346062,2.16626,-1.346062,2.16626,-0.02341747,2.654642,0.5787001,2.721199,1.609685,2.426129,2.085908,2.119534,2.613779,1.701302,2.974809,1.337192,2.890732,-1.021595,1
2.930642,0.393836,2.930642,0.393836,2.804341,0.1038837,2.804341,0.1038837,1.73662,-1.246815,0.8916006,-1.675633,0.8916006,-1.675633,-0.3908901,-1.451927,-1.081039,-1.045456,-1.397473,-0.5835919,-1.455339,-0.1476665,-1.536036,0.2420683,-1.482751,1.405243,-1.170744,1.775691,-0.003435135,2.513169,-0.003435135,2.513169,1.725101,2.667006,2.140036,2.427378,2.602283,2.159865,3.008005,1.464936,3.132382,-0.1715207,1
2.362279,1.227846,2.451854,1.465806,2.573376,1.437963,2.56497,0.7115512,2.4514,0.2568312,2.028249,-0.4438958,1.612201,-0.9381127,0.1530104,-1.512765,-0.6423512,-1.657873,-1.301405,-1.285243,-1.836897,-0.4053006,-2.16132,-0.02926159,-1.875351,0.893579,-1.4811,1.429582,-1.193635,1.897447,-0.7285366,2.256114,0.6032896,2.739169,1.388738,2.711455,2.039068,2.537327,2.797428,1.481474,2.867324,0.3842216,1
2.967906,1.249595,2.93247,1.587343,2.984996,1.648074,3.015146,1.413975,2.716743,0.4406705,2.208916,-0.05730772,0.4661655,-1.117759,1.958835,-3.525139,-0.9120383,-1.253309,-2.338944,-0.02430677,-2.338944,-0.02430677,-2.386681,0.3186936,-2.232065,1.239314,-1.937252,1.593678,-1.616103,1.980839,-1.147477,2.289252,0.0654335,2.582272,0.6127243,2.725449,1.720311,2.513701,2.068329,2.262945,2.802885,0.2381377,1
2.422959,1.643188,2.572199,1.689425,2.609679,1.521501,2.458384,1.156137,2.041314,0.8590922,1.444417,0.5318284,0.408371,0.01133156,-0.114975,-0.1824436,-0.661006,-0.1461816,-0.9028168,-0.09182835,-1.8592,0.410377,-1.951016,0.8111815,-1.882817,1.128512,-1.797917,1.947227,-1.500057,2.178181,-1.090778,2.446964,-0.6475573,2.515637,0.435873,2.59497,0.9121704,2.476437,1.288323,2.233734,1.872456,0.8181047,1
1.81366,0.2959948,1.550574,0.05112171,1.143416,-0.386651,0.3394308,-0.9908485,0.3394308,-0.9908485,-0.1585312,-1.138515,-0.6423531,-0.9752779,-1.288418,-0.8484607,-1.651748,-0.08495998,-1.651748,-0.08495998,-1.87649,0.9184413,-1.711373,1.410521,-1.571496,1.976738,-1.339396,2.333023,-0.9000216,2.581045,-0.2874241,2.7656,0.84231,3.000774,1.307082,2.730589,1.989816,1.967041,1.989816,1.967041,2.445919,0.1806397,1
