X0, Y0, X5, Y5, X10, Y10, X15, Y15, X20, Y20, X25, Y25, X30, Y30, X35, Y35, X40, Y40, X45, Y45, X50, Y50, X55, Y55, X60, Y60, X65, Y65, X70, Y70, X75, Y75, X80, Y80, X85, Y85, X90, Y90, X95, Y95, X100, Y100, Symbol
0.9732522, 0.5775236, 0.9846164, 0.8066048, 0.7868456, 0.9764107, 0.4309425, 0.9881346, 0.1381746, 0.9515468, 0.01766933, 0.7855749, 0.312822, 0.6739354, 0.5727, 0.6417397, 0.7504161, 0.7428172, 0.5741162, 0.7825122, 0.211135, 0.6820847, 0.1129806, 0.5720681, 0.1586493, 0.4289748, 0.5248536, 0.2828725, 0.7048832, 0.3281699, 0.5607791, 0.4705897, 0.3974769, 0.4433355, 0.2402565, 0.3005434, 0.3488107, 0.1295473, 0.4465708, 0.005896956, 0.5272722, 0.005175189, Tornado
0.9513852, 0.6239847, 0.9658278, 0.8817728, 0.8328224, 0.9791652, 0.445566, 0.9913597, 0.08769327, 0.89597, 0.008826743, 0.7166774, 0.2138882, 0.5470089, 0.6652882, 0.5189438, 0.8670614, 0.6201527, 0.6055288, 0.6858159, 0.2500985, 0.5742268, 0.1679177, 0.4514152, 0.3878237, 0.2743336, 0.6865848, 0.3014923, 0.7017913, 0.4114877, 0.3945832, 0.3570219, 0.3050902, 0.2425947, 0.4034481, 0.09670699, 0.5444817, 0.03400202, 0.5757158, 0.01380442, 0.6093693, 0, Tornado
0.864787, 0.4180903, 0.9237808, 0.652483, 1, 0.861582, 0.8484094, 0.9511627, 0.4843251, 0.998273, 0.09680536, 0.9368962, 0.02124851, 0.8084539, 0.3722423, 0.6641712, 0.6477994, 0.6507219, 0.743926, 0.7305473, 0.4673417, 0.762403, 0.1451356, 0.6801166, 0.0001421188, 0.4857753, 0.2723118, 0.3045853, 0.541725, 0.3400082, 0.4056061, 0.4262013, 0.1775395, 0.3580556, 0.1590158, 0.2188003, 0.3401561, 0.03107654, 0.4958499, 0.009971057, 0.5664055, 0.06480038, Tornado
0.8418546, 0.4694426, 0.9548737, 0.6977667, 0.9470699, 0.8747899, 0.6625217, 0.9823713, 0.1987006, 0.9601697, 0.4885681, 0.1403424, 0.327115, 0.6832075, 0.571712, 0.6468289, 0.795598, 0.7277158, 0.550923, 0.799684, 0.4885681, 0.1403424, 0, 0.3867777, 0.3758922, 0.3120231, 0.590323, 0.4295751, 0.5146413, 0.4990365, 0.4885681, 0.1403424, 0.174292, 0.2590674, 0.2624373, 0.1079376, 0.4905392, 0.01021384, 0.5220844, 0.1250758, 0.4885681, 0.1403424, Tornado
0.9329385, 0.6380171, 0.9856362, 0.8517354, 0.9093978, 0.9566204, 0.6342965, 1, 0.2805547, 0.938553, 0.06012873, 0.816266, 0.07503634, 0.5943395, 0.2539794, 0.4606851, 0.8197087, 0.4706688, 1, 0.5361058, 0.717217, 0.02366249, 0.3777323, 0.502665, 0.271764, 0.2953329, 0.4656017, 0.1992876, 0.8365257, 0.229406, 0.676564, 0.3387559, 0.4151397, 0.2602205, 0.4094865, 0.1418125, 0.6073257, 0.03528222, 0.7270385, 0.01075634, 0.717217, 0.02366249, Tornado
0.8706712, 0.3741211, 0.9924769, 0.6843579, 0.9318749, 0.883472, 0.6068949, 0.990918, 0.1944226, 0.9359913, 0, 0.76401, 0.1792807, 0.5221307, 0.6129922, 0.4719504, 0.8828852, 0.5849545, 0.7124865, 0.660319, 0.7792736, 0.01384984, 0.2623918, 0.4871434, 0.2342728, 0.3164522, 0.5319816, 0.1848132, 0.7049016, 0.2683038, 0.5173273, 0.3351471, 0.2909367, 0.2166711, 0.3512802, 0.02966988, 0.5854566, 0.00577324, 0.7093402, 0, 0.7792736, 0.01384984, Tornado
0.9119256, 0.5111008, 0.9617573, 0.7186075, 0.9335055, 0.9173144, 0.6247597, 1, 0.2637767, 0.9695941, 0, 0.8416598, 0.2628471, 0.664333, 0.6972128, 0.6410529, 0.8564772, 0.7168055, 0.4747967, 0.7081457, 0.1956142, 0.6250238, 0.1568519, 0.4707388, 0.2664853, 0.3956888, 0.7618187, 0.4393543, 0.6918244, 0.5485712, 0.278184, 0.5037656, 0.1874697, 0.3710293, 0.3236729, 0.1924734, 0.6053178, 0.1698512, 0.6636361, 0.2383644, 0.6674414, 0.1935156, Tornado
0.8308482, 0.4314043, 0.9626282, 0.7010701, 0.9559327, 0.8558073, 0.830492, 0.9589052, 0.3891819, 0.9906189, 0.08569548, 0.9167472, 0.05790355, 0.7509528, 0.2454405, 0.6448097, 0.8365257, 0.6127458, 0.7804957, 0.7002952, 0.4296612, 0.6683285, 0.2728825, 0.566689, 0.2761568, 0.4803229, 0.6110612, 0.3656952, 0.7717214, 0.4262425, 0.6435102, 0.5047697, 0.3946529, 0.4418925, 0.365235, 0.3025088, 0.4751721, 0.2303655, 0.662547, 0.07012209, 0.6735649, 0, Tornado
1, 0.7087017, 0.8200625, 0.9634708, 0.6557626, 0.9982007, 0.2918007, 0.9932525, 0.001578664, 0.8672047, 0.05838735, 0.7192608, 0.2881299, 0.5940707, 0.7323083, 0.6333081, 0.8431623, 0.6915841, 0.6548172, 0.7357426, 0.3077508, 0.6541098, 0.2057986, 0.5389373, 0.3105267, 0.3912298, 0.6580324, 0.3497435, 0.7924544, 0.3891951, 0.5960994, 0.4344653, 0.4005611, 0.4043389, 0.3762, 0.2319604, 0.5034855, 0.05851145, 0.6396119, 0.05902923, 0.767571, 0, Tornado
0.9581715, 0.5450476, 0.9641185, 0.837722, 0.80121, 0.9702398, 0.3786971, 1, 0.08397407, 0.8938828, 0.07050656, 0.7010791, 0.3690287, 0.5980415, 0.6845542, 0.5754129, 0.7740464, 0.639775, 0.4928143, 0.6947466, 0.3248978, 0.6550735, 0.1118406, 0.4504547, 0.151183, 0.328581, 0.6644497, 0.2770889, 0.7347277, 0.3723138, 0.5887504, 0.4465204, 0.3897898, 0.3982925, 0.2891986, 0.1927644, 0.4331823, 0.07997087, 0.6085988, 0.02031619, 0.7246088, 0, Tornado
